timestamp(ms);ADC;ADC>ADC;
"1769551389.23";"176";;
"1769551389.232";"176";;
"1769551389.234";"173";;
"1769551389.236";"177";;
"1769551389.238";"177";;
"1769551389.24";"178";;
"1769551389.242";"172";;
"1769551389.244";"178";;
"1769551389.246";"163";;
"1769551389.248";"180";;
"1769551389.25";"175";;
"1769551389.252";"178";;
"1769551389.254";"185";;
"1769551389.256";"180";;
"1769551389.258";"172";;
"1769551389.26";"178";;
"1769551389.262";"178";;
"1769551389.264";"180";;
"1769551389.266";"172";;
"1769551389.268";"176";;
"1769551389.27";"174";;
"1769551389.272";"184";;
"1769551389.274";"185";;
"1769551389.276";"180";;
"1769551389.278";"175";;
"1769551389.28";"175";;
"1769551389.282";"176";;
"1769551389.284";"176";;
"1769551389.286";"183";;
"1769551389.288";"163";;
"1769551389.29";"180";;
"1769551389.292";"180";;
"1769551389.294";"181";;
"1769551389.296";"178";;
"1769551389.298";"178";;
"1769551389.3";"179";;
"1769551389.302";"173";;
"1769551389.304";"180";;
"1769551389.306";"179";;
"1769551389.308";"176";;
"1769551389.31";"180";;
"1769551389.312";"179";;
"1769551389.314";"178";;
"1769551389.316";"174";;
"1769551389.318";"175";;
"1769551389.32";"173";;
"1769551389.322";"173";;
"1769551389.324";"177";;
"1769551389.326";"164";;
"1769551389.328";"177";;
"1769551389.33";"184";;
"1769551389.332";"177";;
"1769551389.334";"180";;
"1769551389.336";"176";;
"1769551389.338";"180";;
"1769551389.34";"177";;
"1769551389.342";"179";;
"1769551389.344";"176";;
"1769551389.346";"176";;
"1769551389.348";"180";;
"1769551389.35";"178";;
"1769551389.352";"175";;
"1769551389.354";"180";;
"1769551389.356";"174";;
"1769551389.358";"172";;
"1769551389.36";"176";;
"1769551389.394";"178";;
"1769551389.395";"178";;
"1769551389.396";"176";;
"1769551389.398";"178";;
"1769551389.4";"179";;
"1769551389.402";"182";;
"1769551389.413";"176";;
"1769551389.414";"175";;
"1769551389.415";"179";;
"1769551389.416";"178";;
"1769551389.418";"174";;
"1769551389.42";"174";;
"1769551389.422";"183";;
"1769551389.424";"179";;
"1769551389.426";"180";;
"1769551389.428";"177";;
"1769551389.43";"176";;
"1769551389.432";"175";;
"1769551389.434";"177";;
"1769551389.436";"178";;
"1769551389.438";"176";;
"1769551389.44";"178";;
"1769551389.442";"167";;
"1769551389.444";"174";;
"1769551389.446";"179";;
"1769551389.448";"176";;
"1769551389.45";"183";;
"1769551389.452";"180";;
"1769551389.454";"178";;
"1769551389.456";"178";;
"1769551389.458";"170";;
"1769551389.46";"176";;
"1769551389.462";"174";;
"1769551389.464";"177";;
"1769551389.466";"178";;
"1769551389.468";"179";;
"1769551389.47";"180";;
"1769551389.472";"183";;
"1769551389.474";"188";;
"1769551389.476";"167";;
"1769551389.478";"178";;
"1769551389.48";"174";;
"1769551389.482";"178";;
"1769551389.484";"176";;
"1769551389.486";"178";;
"1769551389.488";"177";;
"1769551389.49";"181";;
"1769551389.492";"178";;
"1769551389.494";"177";;
"1769551389.496";"175";;
"1769551389.498";"184";;
"1769551389.5";"176";;
"1769551389.502";"180";;
"1769551389.504";"176";;
"1769551389.506";"176";;
"1769551389.508";"176";;
"1769551389.51";"176";;
"1769551389.512";"177";;
"1769551389.514";"183";;
"1769551389.516";"178";;
"1769551389.518";"176";;
"1769551389.52";"176";;
"1769551389.522";"169";;
"1769551389.524";"178";;
"1769551389.526";"178";;
"1769551389.528";"181";;
"1769551389.53";"178";;
"1769551389.532";"175";;
"1769551389.534";"182";;
"1769551389.536";"179";;
"1769551389.538";"178";;
"1769551389.54";"175";;
"1769551389.542";"185";;
"1769551389.544";"174";;
"1769551389.546";"174";;
"1769551389.548";"170";;
"1769551389.55";"175";;
"1769551389.552";"176";;
"1769551389.554";"176";;
"1769551389.556";"181";;
"1769551389.558";"180";;
"1769551389.56";"184";;
"1769551389.562";"178";;
"1769551389.564";"175";;
"1769551389.566";"177";;
"1769551389.568";"178";;
"1769551389.57";"180";;
"1769551389.573";"177";;
"1769551389.574";"179";;
"1769551389.576";"176";;
"1769551389.578";"182";;
"1769551389.58";"178";;
"1769551389.582";"178";;
"1769551389.584";"179";;
"1769551389.586";"178";;
"1769551389.588";"180";;
"1769551389.59";"172";;
"1769551389.592";"180";;
"1769551389.594";"180";;
"1769551389.596";"162";;
"1769551389.598";"179";;
"1769551389.6";"178";;
"1769551389.602";"181";;
"1769551389.604";"180";;
"1769551389.606";"178";;
"1769551389.608";"175";;
"1769551389.61";"179";;
"1769551389.612";"175";;
"1769551389.614";"176";;
"1769551389.616";"177";;
"1769551389.618";"179";;
"1769551389.62";"178";;
"1769551389.622";"177";;
"1769551389.624";"177";;
"1769551389.626";"176";;
"1769551389.628";"175";;
"1769551389.63";"173";;
"1769551389.632";"178";;
"1769551389.634";"178";;
"1769551389.636";"178";;
"1769551389.638";"185";;
"1769551389.64";"175";;
"1769551389.642";"176";;
"1769551389.644";"162";;
"1769551389.646";"177";;
"1769551389.648";"173";;
"1769551389.65";"179";;
"1769551389.652";"178";;
"1769551389.654";"176";;
"1769551389.656";"177";;
"1769551389.658";"180";;
"1769551389.66";"179";;
"1769551389.662";"171";;
"1769551389.664";"175";;
"1769551389.666";"176";;
"1769551389.668";"178";;
"1769551389.67";"179";;
"1769551389.672";"178";;
"1769551389.674";"174";;
"1769551389.676";"174";;
"1769551389.678";"176";;
"1769551389.68";"175";;
"1769551389.682";"178";;
"1769551389.684";"176";;
"1769551389.686";"177";;
"1769551389.688";"179";;
"1769551389.69";"178";;
"1769551389.692";"177";;
"1769551389.694";"177";;
"1769551389.696";"178";;
"1769551389.698";"179";;
"1769551389.7";"176";;
"1769551389.702";"180";;
"1769551389.704";"176";;
"1769551389.706";"178";;
"1769551389.708";"177";;
"1769551389.71";"176";;
"1769551389.712";"176";;
"1769551389.714";"177";;
"1769551389.716";"177";;
"1769551389.718";"178";;
"1769551389.72";"171";;
"1769551389.722";"173";;
"1769551389.724";"177";;
"1769551389.726";"179";;
"1769551389.728";"173";;
"1769551389.73";"179";;
"1769551389.732";"178";;
"1769551389.734";"177";;
"1769551389.736";"176";;
"1769551389.738";"175";;
"1769551389.74";"162";;
"1769551389.742";"176";;
"1769551389.744";"180";;
"1769551389.746";"177";;
"1769551389.748";"185";;
"1769551389.75";"174";;
"1769551389.752";"177";;
"1769551389.754";"180";;
"1769551389.756";"178";;
"1769551389.758";"178";;
"1769551389.76";"179";;
"1769551389.762";"176";;
"1769551389.764";"182";;
"1769551389.766";"173";;
"1769551389.768";"177";;
"1769551389.77";"180";;
"1769551389.772";"175";;
"1769551389.774";"173";;
"1769551389.776";"182";;
"1769551389.778";"180";;
"1769551389.78";"178";;
"1769551389.782";"174";;
"1769551389.784";"183";;
"1769551389.786";"179";;
"1769551389.788";"176";;
"1769551389.79";"179";;
"1769551389.792";"181";;
"1769551389.794";"179";;
"1769551389.796";"177";;
"1769551389.798";"181";;
"1769551389.8";"179";;
"1769551389.802";"179";;
"1769551389.804";"176";;
"1769551389.806";"178";;
"1769551389.808";"179";;
"1769551389.81";"170";;
"1769551389.812";"184";;
"1769551389.814";"178";;
"1769551389.816";"175";;
"1769551389.818";"189";;
"1769551389.82";"178";;
"1769551389.822";"179";;
"1769551389.824";"178";;
"1769551389.826";"176";;
"1769551389.828";"177";;
"1769551389.83";"177";;
"1769551389.832";"176";;
"1769551389.834";"178";;
"1769551389.836";"180";;
"1769551389.838";"177";;
"1769551389.84";"180";;
"1769551389.842";"176";;
"1769551389.844";"176";;
"1769551389.846";"182";;
"1769551389.848";"178";;
"1769551389.85";"182";;
"1769551389.852";"178";;
"1769551389.854";"179";;
"1769551389.856";"177";;
"1769551389.858";"176";;
"1769551389.86";"180";;
"1769551389.862";"177";;
"1769551389.864";"176";;
"1769551389.866";"178";;
"1769551389.868";"174";;
"1769551389.87";"176";;
"1769551389.872";"177";;
"1769551389.874";"186";;
"1769551389.876";"181";;
"1769551389.878";"177";;
"1769551389.88";"173";;
"1769551389.882";"177";;
"1769551389.884";"177";;
"1769551389.886";"180";;
"1769551389.888";"184";;
"1769551389.89";"175";;
"1769551389.892";"178";;
"1769551389.894";"178";;
"1769551389.896";"163";;
"1769551389.898";"183";;
"1769551389.9";"173";;
"1769551389.902";"174";;
"1769551389.904";"179";;
"1769551389.906";"178";;
"1769551389.908";"178";;
"1769551389.91";"174";;
"1769551389.912";"178";;
"1769551389.914";"178";;
"1769551389.916";"177";;
"1769551389.918";"177";;
"1769551389.92";"176";;
"1769551389.922";"176";;
"1769551389.924";"180";;
"1769551389.926";"177";;
"1769551389.928";"176";;
"1769551389.93";"179";;
"1769551389.932";"186";;
"1769551389.934";"178";;
"1769551389.936";"174";;
"1769551389.938";"177";;
"1769551389.94";"178";;
"1769551389.942";"174";;
"1769551389.944";"174";;
"1769551389.946";"174";;
"1769551389.948";"176";;
"1769551389.95";"176";;
"1769551389.952";"180";;
"1769551389.954";"179";;
"1769551389.956";"181";;
"1769551389.958";"178";;
"1769551389.96";"176";;
"1769551389.962";"178";;
"1769551389.964";"177";;
"1769551389.966";"173";;
"1769551389.968";"176";;
"1769551389.97";"176";;
"1769551389.972";"179";;
"1769551389.974";"177";;
"1769551389.976";"176";;
"1769551389.978";"181";;
"1769551389.98";"178";;
"1769551389.982";"175";;
"1769551389.984";"177";;
"1769551389.986";"178";;
"1769551389.988";"180";;
"1769551389.99";"177";;
"1769551389.992";"178";;
"1769551389.994";"179";;
"1769551389.996";"182";;
"1769551389.998";"175";;
"1769551390";"180";;
"1769551390.002";"176";;
"1769551390.004";"180";;
"1769551390.006";"178";;
"1769551390.008";"178";;
"1769551390.01";"177";;
"1769551390.012";"193";;
"1769551390.014";"176";;
"1769551390.016";"179";;
"1769551390.018";"181";;
"1769551390.02";"176";;
"1769551390.022";"179";;
"1769551390.024";"180";;
"1769551390.026";"178";;
"1769551390.028";"182";;
"1769551390.03";"180";;
"1769551390.032";"175";;
"1769551390.034";"180";;
"1769551390.036";"176";;
"1769551390.038";"168";;
"1769551390.04";"186";;
"1769551390.042";"177";;
"1769551390.044";"179";;
"1769551390.046";"179";;
"1769551390.048";"177";;
"1769551390.05";"176";;
"1769551390.052";"172";;
"1769551390.054";"179";;
"1769551390.056";"168";;
"1769551390.058";"177";;
"1769551390.06";"177";;
"1769551390.062";"178";;
"1769551390.064";"176";;
"1769551390.066";"175";;
"1769551390.068";"178";;
"1769551390.07";"188";;
"1769551390.072";"174";;
"1769551390.074";"179";;
"1769551390.076";"175";;
"1769551390.078";"176";;
"1769551390.08";"175";;
"1769551390.082";"180";;
"1769551390.084";"174";;
"1769551390.086";"175";;
"1769551390.088";"172";;
"1769551390.09";"176";;
"1769551390.092";"173";;
"1769551390.094";"177";;
"1769551390.096";"175";;
"1769551390.098";"178";;
"1769551390.1";"177";;
"1769551390.102";"176";;
"1769551390.104";"177";;
"1769551390.106";"180";;
"1769551390.108";"177";;
"1769551390.11";"172";;
"1769551390.112";"170";;
"1769551390.114";"175";;
"1769551390.116";"172";;
"1769551390.118";"173";;
"1769551390.12";"178";;
"1769551390.122";"180";;
"1769551390.124";"175";;
"1769551390.126";"178";;
"1769551390.128";"177";;
"1769551390.13";"177";;
"1769551390.132";"177";;
"1769551390.134";"179";;
"1769551390.136";"174";;
"1769551390.138";"178";;
"1769551390.14";"176";;
"1769551390.142";"176";;
"1769551390.144";"175";;
"1769551390.146";"177";;
"1769551390.148";"175";;
"1769551390.15";"179";;
"1769551390.152";"172";;
"1769551390.154";"168";;
"1769551390.156";"179";;
"1769551390.158";"177";;
"1769551390.16";"176";;
"1769551390.162";"171";;
"1769551390.164";"177";;
"1769551390.166";"176";;
"1769551390.168";"178";;
"1769551390.17";"175";;
"1769551390.172";"168";;
"1769551390.174";"173";;
"1769551390.176";"176";;
"1769551390.178";"176";;
"1769551390.18";"179";;
"1769551390.182";"177";;
"1769551390.184";"175";;
"1769551390.186";"176";;
"1769551390.188";"177";;
"1769551390.19";"182";;
"1769551390.192";"180";;
"1769551390.194";"177";;
"1769551390.196";"171";;
"1769551390.198";"178";;
"1769551390.2";"175";;
"1769551390.202";"180";;
"1769551390.204";"177";;
"1769551390.206";"177";;
"1769551390.208";"179";;
"1769551390.21";"178";;
"1769551390.212";"181";;
"1769551390.214";"177";;
"1769551390.216";"182";;
"1769551390.218";"178";;
"1769551390.22";"178";;
"1769551390.222";"181";;
"1769551390.224";"178";;
"1769551390.226";"183";;
"1769551390.228";"178";;
"1769551390.23";"170";;
"1769551390.232";"176";;
"1769551390.234";"176";;
"1769551390.236";"177";;
"1769551390.238";"179";;
"1769551390.24";"179";;
"1769551390.242";"179";;
"1769551390.244";"176";;
"1769551390.246";"173";;
"1769551390.248";"172";;
"1769551390.25";"170";;
"1769551390.252";"178";;
"1769551390.254";"178";;
"1769551390.256";"178";;
"1769551390.258";"180";;
"1769551390.26";"175";;
"1769551390.262";"179";;
"1769551390.264";"168";;
"1769551390.266";"181";;
"1769551390.268";"179";;
"1769551390.27";"179";;
"1769551390.272";"180";;
"1769551390.274";"176";;
"1769551390.276";"176";;
"1769551390.278";"177";;
"1769551390.28";"178";;
"1769551390.282";"177";;
"1769551390.284";"178";;
"1769551390.286";"177";;
"1769551390.288";"176";;
"1769551390.29";"187";;
"1769551390.292";"177";;
"1769551390.294";"178";;
"1769551390.296";"185";;
"1769551390.298";"175";;
"1769551390.3";"189";;
"1769551390.302";"177";;
"1769551390.304";"179";;
"1769551390.306";"178";;
"1769551390.308";"177";;
"1769551390.31";"183";;
"1769551390.312";"181";;
"1769551390.314";"180";;
"1769551390.316";"180";;
"1769551390.318";"180";;
"1769551390.32";"174";;
"1769551390.322";"182";;
"1769551390.324";"176";;
"1769551390.326";"179";;
"1769551390.328";"176";;
"1769551390.33";"179";;
"1769551390.332";"179";;
"1769551390.334";"177";;
"1769551390.336";"179";;
"1769551390.338";"176";;
"1769551390.34";"181";;
"1769551390.342";"177";;
"1769551390.344";"179";;
"1769551390.346";"169";;
"1769551390.348";"178";;
"1769551390.35";"179";;
"1769551390.352";"181";;
"1769551390.354";"179";;
"1769551390.356";"175";;
"1769551390.358";"178";;
"1769551390.36";"178";;
"1769551390.362";"175";;
"1769551390.364";"177";;
"1769551390.366";"178";;
"1769551390.368";"172";;
"1769551390.37";"180";;
"1769551390.372";"178";;
"1769551390.374";"178";;
"1769551390.376";"177";;
"1769551390.378";"176";;
"1769551390.38";"177";;
"1769551390.382";"178";;
"1769551390.384";"176";;
"1769551390.386";"179";;
"1769551390.388";"173";;
"1769551390.39";"176";;
"1769551390.392";"178";;
"1769551390.394";"176";;
"1769551390.396";"180";;
"1769551390.398";"180";;
"1769551390.4";"177";;
"1769551390.402";"180";;
"1769551390.404";"179";;
"1769551390.406";"177";;
"1769551390.408";"180";;
"1769551390.41";"173";;
"1769551390.412";"179";;
"1769551390.414";"176";;
"1769551390.416";"181";;
"1769551390.418";"182";;
"1769551390.42";"178";;
"1769551390.422";"178";;
"1769551390.424";"174";;
"1769551390.426";"179";;
"1769551390.428";"175";;
"1769551390.43";"176";;
"1769551390.432";"178";;
"1769551390.434";"178";;
"1769551390.436";"178";;
"1769551390.438";"177";;
"1769551390.44";"180";;
"1769551390.442";"178";;
"1769551390.444";"179";;
"1769551390.446";"178";;
"1769551390.448";"178";;
"1769551390.45";"176";;
"1769551390.452";"179";;
"1769551390.454";"181";;
"1769551390.456";"176";;
"1769551390.458";"178";;
"1769551390.46";"178";;
"1769551390.462";"194";;
"1769551390.464";"163";;
"1769551390.466";"181";;
"1769551390.468";"179";;
"1769551390.47";"179";;
"1769551390.472";"176";;
"1769551390.474";"176";;
"1769551390.476";"183";;
"1769551390.478";"179";;
"1769551390.48";"179";;
"1769551390.482";"179";;
"1769551390.484";"178";;
"1769551390.486";"184";;
"1769551390.488";"178";;
"1769551390.49";"180";;
"1769551390.492";"178";;
"1769551390.494";"176";;
"1769551390.496";"175";;
"1769551390.498";"178";;
"1769551390.5";"180";;
"1769551390.502";"177";;
"1769551390.504";"178";;
"1769551390.506";"178";;
"1769551390.508";"164";;
"1769551390.51";"178";;
"1769551390.512";"177";;
"1769551390.514";"178";;
"1769551390.516";"176";;
"1769551390.518";"189";;
"1769551390.52";"183";;
"1769551390.522";"170";;
"1769551390.524";"182";;
"1769551390.526";"179";;
"1769551390.528";"181";;
"1769551390.53";"176";;
"1769551390.532";"178";;
"1769551390.534";"176";;
"1769551390.536";"175";;
"1769551390.538";"175";;
"1769551390.54";"177";;
"1769551390.542";"178";;
"1769551390.544";"178";;
"1769551390.546";"176";;
"1769551390.548";"180";;
"1769551390.55";"176";;
"1769551390.552";"179";;
"1769551390.554";"178";;
"1769551390.556";"178";;
"1769551390.567";"182";;
"1769551390.568";"176";;
"1769551390.574";"176";;
"1769551390.575";"173";;
"1769551390.586";"180";;
"1769551390.588";"175";;
"1769551390.59";"178";;
"1769551390.592";"176";;
"1769551390.597";"176";;
"1769551390.598";"174";;
"1769551390.6";"175";;
"1769551390.602";"177";;
"1769551390.604";"181";;
"1769551390.606";"182";;
"1769551390.608";"183";;
"1769551390.61";"156";;
"1769551390.612";"177";;
"1769551390.614";"183";;
"1769551390.616";"174";;
"1769551390.618";"176";;
"1769551390.62";"173";;
"1769551390.622";"179";;
"1769551390.624";"182";;
"1769551390.626";"179";;
"1769551390.628";"173";;
"1769551390.63";"176";;
"1769551390.632";"179";;
"1769551390.634";"179";;
"1769551390.636";"177";;
"1769551390.638";"166";;
"1769551390.64";"179";;
"1769551390.642";"179";;
"1769551390.644";"177";;
"1769551390.646";"179";;
"1769551390.648";"179";;
"1769551390.65";"179";;
"1769551390.652";"176";;
"1769551390.654";"176";;
"1769551390.656";"176";;
"1769551390.658";"177";;
"1769551390.66";"179";;
"1769551390.662";"179";;
"1769551390.664";"180";;
"1769551390.666";"178";;
"1769551390.668";"168";;
"1769551390.67";"178";;
"1769551390.672";"177";;
"1769551390.674";"178";;
"1769551390.676";"177";;
"1769551390.678";"177";;
"1769551390.68";"178";;
"1769551390.682";"179";;
"1769551390.684";"177";;
"1769551390.686";"178";;
"1769551390.688";"176";;
"1769551390.69";"174";;
"1769551390.692";"176";;
"1769551390.694";"172";;
"1769551390.696";"182";;
"1769551390.698";"171";;
"1769551390.7";"166";;
"1769551390.702";"179";;
"1769551390.704";"176";;
"1769551390.706";"177";;
"1769551390.708";"177";;
"1769551390.71";"176";;
"1769551390.712";"175";;
"1769551390.714";"179";;
"1769551390.716";"166";;
"1769551390.718";"179";;
"1769551390.72";"180";;
"1769551390.722";"170";;
"1769551390.724";"179";;
"1769551390.726";"178";;
"1769551390.728";"177";;
"1769551390.73";"178";;
"1769551390.732";"178";;
"1769551390.734";"178";;
"1769551390.736";"177";;
"1769551390.738";"178";;
"1769551390.74";"180";;
"1769551390.742";"177";;
"1769551390.744";"176";;
"1769551390.746";"184";;
"1769551390.748";"178";;
"1769551390.75";"175";;
"1769551390.752";"176";;
"1769551390.754";"178";;
"1769551390.756";"178";;
"1769551390.758";"177";;
"1769551390.76";"182";;
"1769551390.762";"177";;
"1769551390.764";"174";;
"1769551390.766";"181";;
"1769551390.768";"177";;
"1769551390.77";"179";;
"1769551390.772";"179";;
"1769551390.774";"179";;
"1769551390.776";"178";;
"1769551390.778";"175";;
"1769551390.78";"179";;
